x,y,z,speed,acceleration,curvature,curvature_change_rate,time,theta,gear,s,throttle,brake,steering
336861.851738, 3449335.7561, 14.9828059595, 0.649999976158, -0.181226658151, 0.0, 0.0, 1600653427.0608, 0.579663654345, 1, 294.802299744, 0.0, 0.0, 0.0
336861.856771, 3449335.75944, 14.9827951919, 0.649999976158, -0.124211573559, 0.0, 0.0, 1600653427.0711, 0.579660453361, 1, 294.808799744, 0.0, 0.0, 0.0
336861.861789, 3449335.76278, 14.9827691315, 0.649999976158, -0.0785635037342, 0.0, 0.0, 1600653427.0808, 0.579654679846, 1, 294.815299743, 0.0, 0.0, 0.0
336861.866797, 3449335.76613, 14.9827321678, 0.649999976158, -0.0891804332155, 0.0, 0.0, 1600653427.0910, 0.579669424339, 1, 294.821799743, 0.0, 0.0, 0.0
336861.871796, 3449335.76947, 14.9826881317, 0.649999976158, -0.0197244608828, 0.0, 0.0, 1600653427.1010, 0.579678598947, 1, 294.828299743, 0.0, 0.0, 0.0
336861.876792, 3449335.77282, 14.982639773, 0.649999976158, -0.0394809357071, 0.0, 0.0, 1600653427.1109, 0.579685919367, 1, 294.834799743, 0.0, 0.0, 0.0
336861.881785, 3449335.77616, 14.9825916715, 0.649999976158, -0.0817954106649, 0.0, 0.0, 1600653427.1208, 0.579689664064, 1, 294.841299742, 0.0, 0.0, 0.0
336861.886785, 3449335.77949, 14.982534894, 0.649999976158, -0.0577144336753, 0.0, 0.0, 1600653427.1307, 0.579704174537, 1, 294.847799742, 0.0, 0.0, 0.0
336861.89309, 3449335.78248, 14.9815523842, 0.649999976158, -0.0476931419086, 0.0, 0.0, 1600653427.1410, 0.579703948662, 1, 294.854299742, 0.0, 0.0, 0.0
336861.898249, 3449335.78572, 14.9814875666, 0.649999976158, -0.0799535499744, 0.0, 0.0, 1600653427.1510, 0.57970362883, 1, 294.860799742, 0.0, 0.0, 0.0
336861.903407, 3449335.78896, 14.9814346551, 0.649999976158, -0.105257955276, 0.0, 0.0, 1600653427.1609, 0.579706148154, 1, 294.867299741, 0.0, 0.0, 0.0
336861.908568, 3449335.79217, 14.9813918093, 0.649999976158, -0.0654005026308, 0.0, 0.0, 1600653427.1708, 0.579696119623, 1, 294.873799741, 0.0, 0.0, 0.0
336861.913731, 3449335.79536, 14.9813539127, 0.649999976158, -0.111000471133, 0.0, 0.0, 1600653427.1807, 0.579689137734, 1, 294.880299741, 0.0, 0.0, 0.0
336861.918894, 3449335.79853, 14.9813148155, 0.649999976158, -0.107096429315, 0.0, 0.0, 1600653427.1908, 0.579658447463, 1, 294.886799741, 0.0, 0.0, 0.0
336861.924059, 3449335.80168, 14.9812745354, 0.649999976158, -0.0762220759914, 0.0, 0.0, 1600653427.2010, 0.579631143506, 1, 294.89329974, 0.0, 0.0, 0.0
336861.929224, 3449335.80481, 14.9812275322, 0.649999976158, -0.117868484352, 0.0, 0.0, 1600653427.2114, 0.57960290392, 1, 294.89979974, 0.0, 0.0, 0.0
336861.934385, 3449335.80793, 14.9811629539, 0.649999976158, -0.11557011523, 0.0, 0.0, 1600653427.2211, 0.579578113364, 1, 294.90629974, 0.0, 0.0, 0.0
336861.940147, 3449335.81095, 14.9802460355, 0.649999976158, -0.103421518481, 0.0, 0.0, 1600653427.2312, 0.57933052741, 1, 294.91279974, 0.0, 0.0, 0.0
336861.945287, 3449335.81404, 14.9801694941, 0.649999976158, -0.139905842255, 0.0, 0.0, 1600653427.2409, 0.579281729274, 1, 294.919299739, 0.0, 0.0, 0.0
336861.950415, 3449335.81712, 14.9800838993, 0.639999985695, -0.128459915737, 0.0, 0.0, 1600653427.2508, 0.579214094903, 1, 294.925699739, 0.0, 0.0, 0.0
336861.955534, 3449335.8202, 14.9799972459, 0.639999985695, -0.0805892987072, 0.0, 0.0, 1600653427.2611, 0.579190001999, 1, 294.932099739, 0.0, 0.0, 0.0
336861.96064, 3449335.82328, 14.9799180041, 0.639999985695, -0.111245776819, 0.0, 0.0, 1600653427.2712, 0.579115199123, 1, 294.938499739, 0.0, 0.0, 0.0
336861.965729, 3449335.82637, 14.9798566907, 0.639999985695, -0.108863799927, 0.0, 0.0, 1600653427.2810, 0.579038837464, 1, 294.944899739, 0.0, 0.0, 0.0
336861.970805, 3449335.82946, 14.9798122647, 0.639999985695, -0.0920567141162, 0.0, 0.0, 1600653427.2910, 0.579005770835, 1, 294.951299739, 0.0, 0.0, 0.0
336861.975867, 3449335.83255, 14.9797817143, 0.639999985695, -0.0714156813342, 0.0, 0.0, 1600653427.3010, 0.578951248519, 1, 294.957699739, 0.0, 0.0, 0.0
336861.980913, 3449335.83566, 14.9797619175, 0.639999985695, -0.0989143007989, 0.0, 0.0, 1600653427.3109, 0.578925577279, 1, 294.964099738, 0.0, 0.0, 0.0
336861.985944, 3449335.83877, 14.9797489781, 0.639999985695, -0.0828631142909, 0.0, 0.0, 1600653427.3210, 0.57890188332, 1, 294.970499738, 0.0, 0.0, 0.0
336861.990959, 3449335.84188, 14.9797378154, 0.629999995232, -0.136525175861, 0.0, 0.0, 1600653427.3308, 0.578851557491, 1, 294.976799738, 0.0, 0.0, 0.0
336861.995955, 3449335.845, 14.9797276066, 0.629999995232, -0.131381137209, 0.0, 0.0, 1600653427.3409, 0.578834195701, 1, 294.983099738, 0.0, 0.0, 0.0
336862.000933, 3449335.84813, 14.9797181194, 0.629999995232, -0.150448425013, 0.0, 0.0, 1600653427.3510, 0.578838790182, 1, 294.989399738, 0.0, 0.0, 0.0
336862.005893, 3449335.85125, 14.9797046164, 0.629999995232, -0.186293267779, 0.0, 0.0, 1600653427.3609, 0.578844709653, 1, 294.995699738, 0.0, 0.0, 0.0
336862.010838, 3449335.85436, 14.9796816838, 0.629999995232, -0.170737962952, 0.0, 0.0, 1600653427.3710, 0.578857577209, 1, 295.001999738, 0.0, 0.0, 0.0
336862.015772, 3449335.85746, 14.9796483222, 0.629999995232, -0.12470703876, 0.0, 0.0, 1600653427.3808, 0.578869541776, 1, 295.008299738, 0.0, 0.0, 0.0
336862.020696, 3449335.86055, 14.9796089671, 0.629999995232, -0.158704721185, 0.0, 0.0, 1600653427.3911, 0.578895499977, 1, 295.014599738, 0.0, 0.0, 0.0
336862.025611, 3449335.86363, 14.9795620598, 0.629999995232, -0.146255918395, 0.0, 0.0, 1600653427.4011, 0.57891898524, 1, 295.020899738, 0.0, 0.0, 0.0
336862.030523, 3449335.86668, 14.979502994, 0.620000004768, -0.0788997388126, 0.0, 0.0, 1600653427.4109, 0.578920464322, 1, 295.027099738, 0.0, 0.0, 0.0
336862.035439, 3449335.86972, 14.9794281902, 0.620000004768, -0.102153382477, 0.0, 0.0, 1600653427.4209, 0.57892412351, 1, 295.033299738, 0.0, 0.0, 0.0
336862.040355, 3449335.87274, 14.9793347816, 0.620000004768, -0.0902879678776, 0.0, 0.0, 1600653427.4313, 0.578932971716, 1, 295.039499738, 0.0, 0.0, 0.0
336862.045272, 3449335.87574, 14.9792328634, 0.620000004768, -0.08286538523, 0.0, 0.0, 1600653427.4410, 0.57894498359, 1, 295.045699738, 0.0, 0.0, 0.0
336862.050189, 3449335.87873, 14.9791368167, 0.620000004768, -0.0563618477362, 0.0, 0.0, 1600653427.4509, 0.578933439321, 1, 295.051899738, 0.0, 0.0, 0.0
336862.055105, 3449335.88171, 14.9790531642, 0.620000004768, -0.0618610336892, 0.0, 0.0, 1600653427.4608, 0.578920846378, 1, 295.058099738, 0.0, 0.0, 0.0
336862.060021, 3449335.88468, 14.9789839456, 0.620000004768, -0.0321960726452, 0.0, 0.0, 1600653427.4708, 0.57890153381, 1, 295.064299738, 0.0, 0.0, 0.0
336862.064937, 3449335.88764, 14.9789223062, 0.620000004768, -0.0648720993574, 0.0, 0.0, 1600653427.4808, 0.578892929933, 1, 295.070499738, 0.0, 0.0, 0.0
336862.069848, 3449335.8906, 14.978862622, 0.620000004768, -0.0598117088671, 0.0, 0.0, 1600653427.4910, 0.578875115121, 1, 295.076699738, 0.0, 0.0, 0.0
336862.074753, 3449335.89356, 14.9788051452, 0.620000004768, -0.0790169394826, 0.0, 0.0, 1600653427.5009, 0.578858384247, 1, 295.082899738, 0.0, 0.0, 0.0
336862.079651, 3449335.89651, 14.9787520137, 0.620000004768, -0.0422782406432, 0.0, 0.0, 1600653427.5109, 0.578815246594, 1, 295.089099738, 0.0, 0.0, 0.0
336862.08454, 3449335.89947, 14.9787005693, 0.620000004768, -0.0827976205887, 0.0, 0.0, 1600653427.5210, 0.578764491449, 1, 295.095299739, 0.0, 0.0, 0.0
336862.089417, 3449335.90243, 14.9786431393, 0.610000014305, -0.0317150987923, 0.0, 0.0, 1600653427.5310, 0.578723969261, 1, 295.101399739, 0.0, 0.0, 0.0
336862.094287, 3449335.9054, 14.9785718132, 0.610000014305, -0.0119313632227, 0.0, 0.0, 1600653427.5409, 0.578703902015, 1, 295.107499739, 0.0, 0.0, 0.0
336862.099148, 3449335.90838, 14.9784831936, 0.610000014305, -0.0586129791814, 0.0, 0.0, 1600653427.5510, 0.578642404508, 1, 295.113599739, 0.0, 0.0, 0.0
336862.104012, 3449335.91136, 14.9783828033, 0.610000014305, 0.0504118845243, 0.0, 0.0, 1600653427.5610, 0.578595230794, 1, 295.119699739, 0.0, 0.0, 0.0
336862.108884, 3449335.9143, 14.9782969765, 0.610000014305, -0.254953414165, -0.00281086313032, -0.460797223673, 1600653427.5711, 0.578688040189, 1, 295.125799739, 0.0, 0.0, -1.5625
336862.113712, 3449335.91729, 14.9782431251, 0.610000014305, 0.0176495769247, -0.00281086313032, 0.0, 1600653427.5810, 0.5787360189, 1, 295.131899739, 0.0, 0.0, -1.5625
336862.118502, 3449335.92035, 14.9781799369, 0.610000014305, 0.0397878515003, -0.00281086313032, 0.0, 1600653427.5909, 0.578499497058, 1, 295.13799974, 0.0, 0.0, -1.5625
336862.123318, 3449335.92337, 14.978114313, 0.610000014305, 0.10871503187, -0.00281086313032, 0.0, 1600653427.6009, 0.578428277359, 1, 295.14409974, 0.0, 0.0, -1.5625
336862.128124, 3449335.9264, 14.9780768661, 0.610000014305, -0.317556507951, -0.00281086313032, 0.0, 1600653427.6108, 0.578370560192, 1, 295.15019974, 0.0, 0.0, -1.5625
336862.132879, 3449335.92946, 14.9780378994, 0.600000023842, -0.0940745272427, -0.00281086313032, 0.0, 1600653427.6208, 0.578234329834, 1, 295.15619974, 0.0, 0.0, -1.5625
336862.137637, 3449335.93252, 14.9779989091, 0.600000023842, 0.00911038480414, -0.00281086313032, 0.0, 1600653427.6313, 0.578049464552, 1, 295.16219974, 0.0, 0.0, -1.5625
336862.1423, 3449335.93558, 14.9779983559, 0.600000023842, -0.118016875336, -0.00281086313032, 0.0, 1600653427.6409, 0.577955298063, 1, 295.168199741, 0.0, 0.0, -1.5625
336862.146939, 3449335.93864, 14.9780140344, 0.600000023842, -0.202888328459, -0.00281086313032, 0.0, 1600653427.6510, 0.577811553341, 1, 295.174199741, 0.0, 0.0, -1.5625
336862.151565, 3449335.94171, 14.9780279963, 0.600000023842, -0.0234798669403, -0.00281086313032, 0.0, 1600653427.6609, 0.577653620382, 1, 295.180199741, 0.0, 0.0, -1.5625
336862.156198, 3449335.94475, 14.9780255909, 0.600000023842, -0.103917303363, -0.00281086313032, 0.0, 1600653427.6709, 0.577526226735, 1, 295.186199741, 0.0, 0.0, -1.5625
336862.160833, 3449335.94778, 14.9780224984, 0.600000023842, -0.0819336607261, -0.00281086313032, 0.0, 1600653427.6809, 0.577403141898, 1, 295.192199741, 0.0, 0.0, -1.5625
336862.165472, 3449335.95078, 14.9780209261, 0.600000023842, -0.0611816672508, -0.00281086313032, 0.0, 1600653427.6910, 0.577321307641, 1, 295.198199742, 0.0, 0.0, -1.5625
336862.170115, 3449335.95376, 14.9780301735, 0.600000023842, -0.0880132200554, -0.00281086313032, 0.0, 1600653427.7011, 0.577223226423, 1, 295.204199742, 0.0, 0.0, -1.5625
336862.174768, 3449335.95672, 14.9780503419, 0.600000023842, -0.0691911710483, -0.00281086313032, 0.0, 1600653427.7109, 0.577170234663, 1, 295.210199742, 0.0, 0.0, -1.5625
336862.179446, 3449335.95962, 14.9780698243, 0.600000023842, 0.0191882317255, -0.00281086313032, 0.0, 1600653427.7210, 0.577184385673, 1, 295.216199742, 0.0, 0.0, -1.5625
336862.184156, 3449335.96249, 14.978084206, 0.600000023842, -0.157767778421, -0.00281086313032, 0.0, 1600653427.7308, 0.577333332528, 1, 295.222199743, 0.0, 0.0, -1.5625
336862.188847, 3449335.96535, 14.9781042666, 0.600000023842, -0.102098466257, -0.00281086313032, 0.0, 1600653427.7408, 0.577380044481, 1, 295.228199743, 0.0, 0.0, -1.5625
336862.19352, 3449335.96824, 14.9781098462, 0.589999973774, 0.00599825699128, -0.00749661475738, -0.794195226329, 1600653427.7511, 0.577329171399, 1, 295.234099743, 0.0, 0.0, -4.16666650772
336862.19818, 3449335.97115, 14.9781118566, 0.589999973774, 0.0389069540045, -0.00749661475738, 0.0, 1600653427.7609, 0.577205871518, 1, 295.239999742, 0.0, 0.0, -4.16666650772
336862.202819, 3449335.9741, 14.9781121588, 0.589999973774, -0.048795402155, -0.00749661475738, 0.0, 1600653427.7710, 0.576929292975, 1, 295.245899742, 0.0, 0.0, -4.16666650772
336862.207448, 3449335.97704, 14.9781095706, 0.589999973774, -0.131705883593, -0.00749661475738, 0.0, 1600653427.7809, 0.576691724565, 1, 295.251799742, 0.0, 0.0, -4.16666650772
336862.212067, 3449335.97998, 14.9780938208, 0.589999973774, -0.0636878789393, -0.0121850414379, -0.79464862525, 1600653427.7908, 0.576400152056, 1, 295.257699742, 0.0, 0.0, -6.77083349228
336862.216672, 3449335.98294, 14.9780598463, 0.589999973774, -0.0158270611579, -0.0121850414379, 0.0, 1600653427.8010, 0.57608727472, 1, 295.263599741, 0.0, 0.0, -6.77083349228
336862.221272, 3449335.98589, 14.978025862, 0.589999973774, -0.0324850619856, -0.0121850414379, 0.0, 1600653427.8109, 0.575778576167, 1, 295.269499741, 0.0, 0.0, -6.77083349228
336862.225868, 3449335.98885, 14.9779779577, 0.589999973774, -0.0910020155646, -0.0121850414379, 0.0, 1600653427.8211, 0.575451041283, 1, 295.275399741, 0.0, 0.0, -6.77083349228
336862.230457, 3449335.9918, 14.9779232238, 0.589999973774, -0.0249035244788, -0.0121850414379, 0.0, 1600653427.8318, 0.575156045425, 1, 295.281299741, 0.0, 0.0, -6.77083349228
336862.235648, 3449335.99467, 14.9770377086, 0.589999973774, -0.0139388606868, -0.0121850414379, 0.0, 1600653427.8410, 0.574826092458, 1, 295.28719974, 0.0, 0.0, -6.77083349228
336862.24023, 3449335.99762, 14.9769921015, 0.589999973774, -0.0318140397673, -0.0121850414379, 0.0, 1600653427.8510, 0.574584788438, 1, 295.29309974, 0.0, 0.0, -6.77083349228
336862.24481, 3449336.00055, 14.9769536464, 0.589999973774, -0.0445215337988, -0.0121850414379, 0.0, 1600653427.8611, 0.574336864085, 1, 295.29899974, 0.0, 0.0, -6.77083349228
336862.249408, 3449336.00346, 14.976915877, 0.589999973774, 0.0509149211458, -0.0121850414379, 0.0, 1600653427.8712, 0.574209013359, 1, 295.304899739, 0.0, 0.0, -6.77083349228
336862.254026, 3449336.00633, 14.9768910775, 0.589999973774, -0.128932226114, -0.0121850414379, 0.0, 1600653427.8809, 0.574208124942, 1, 295.310799739, 0.0, 0.0, -6.77083349228
336862.258634, 3449336.0092, 14.9768780048, 0.589999973774, -0.0112067974942, -0.0121850414379, 0.0, 1600653427.8910, 0.574164529669, 1, 295.316699739, 0.0, 0.0, -6.77083349228
336862.263231, 3449336.01208, 14.976849496, 0.589999973774, -0.0370217573433, -0.0121850414379, 0.0, 1600653427.9011, 0.574084321133, 1, 295.322599739, 0.0, 0.0, -6.77083349228
336862.267831, 3449336.01496, 14.9768218171, 0.579999983311, -0.0239697253678, -0.0192263611145, -1.21402066883, 1600653427.9108, 0.574025349709, 1, 295.328399739, 0.0, 0.0, -10.6770830154
336862.272414, 3449336.01784, 14.9767998082, 0.579999983311, -0.16889703479, -0.0192263611145, 0.0, 1600653427.9211, 0.573913338236, 1, 295.334199738, 0.0, 0.0, -10.6770830154
336862.276955, 3449336.02076, 14.9767841389, 0.579999983311, -0.127808619047, -0.0192263611145, 0.0, 1600653427.9309, 0.573645079822, 1, 295.339999738, 0.0, 0.0, -10.6770830154
336862.28149, 3449336.02368, 14.9767579813, 0.579999983311, -0.0136225592373, -0.0192263611145, 0.0, 1600653427.9410, 0.573317282771, 1, 295.345799738, 0.0, 0.0, -10.6770830154
336862.286039, 3449336.02657, 14.9767261365, 0.569999992847, -0.0617763937049, -0.0258121069306, -1.15539401732, 1600653427.9510, 0.573057341272, 1, 295.351499738, 0.0, 0.0, -14.3229169846
336862.290562, 3449336.02947, 14.9767041428, 0.569999992847, -0.190649518249, -0.0258121069306, 0.0, 1600653427.9610, 0.57272658055, 1, 295.357199738, 0.0, 0.0, -14.3229169846
336862.295061, 3449336.03239, 14.9766708139, 0.569999992847, -0.134299326887, -0.0258121069306, 0.0, 1600653427.9708, 0.57231856678, 1, 295.362899738, 0.0, 0.0, -14.3229169846
336862.299563, 3449336.03529, 14.9766543635, 0.569999992847, 0.00143202952549, -0.0258121069306, 0.0, 1600653427.9808, 0.571937974474, 1, 295.368599738, 0.0, 0.0, -14.3229169846
336862.304061, 3449336.03818, 14.9766653143, 0.569999992847, -0.0867842749098, -0.0258121069306, 0.0, 1600653427.9909, 0.571553827148, 1, 295.374299738, 0.0, 0.0, -14.3229169846
336862.308546, 3449336.04108, 14.9766871424, 0.569999992847, -0.0847439330197, -0.0258121069306, 0.0, 1600653428.0008, 0.571146834324, 1, 295.379999738, 0.0, 0.0, -14.3229169846
336862.313034, 3449336.04396, 14.9767258737, 0.569999992847, -0.0579865424441, -0.0258121069306, 0.0, 1600653428.0122, 0.570761114713, 1, 295.385699738, 0.0, 0.0, -14.3229169846
336862.317518, 3449336.04683, 14.976773112, 0.569999992847, -0.138763153804, -0.0258121069306, 0.0, 1600653428.0210, 0.570397299696, 1, 295.391399737, 0.0, 0.0, -14.3229169846
336862.321989, 3449336.04969, 14.9768264554, 0.569999992847, -0.121489971386, -0.0258121069306, 0.0, 1600653428.0310, 0.569993279521, 1, 295.397099737, 0.0, 0.0, -14.3229169846
336862.326447, 3449336.05254, 14.9768750502, 0.569999992847, -0.244822511927, -0.0258121069306, 0.0, 1600653428.0410, 0.569633195003, 1, 295.402799737, 0.0, 0.0, -14.3229169846
336862.330891, 3449336.05538, 14.976914135, 0.569999992847, -0.159511468983, -0.0258121069306, 0.0, 1600653428.0511, 0.569287260214, 1, 295.408499737, 0.0, 0.0, -14.3229169846
336862.335322, 3449336.0582, 14.9769404822, 0.569999992847, -0.216631055271, -0.0258121069306, 0.0, 1600653428.0611, 0.568964609787, 1, 295.414199737, 0.0, 0.0, -14.3229169846
336862.339742, 3449336.061, 14.9769508783, 0.569999992847, -0.162906370441, -0.0258121069306, 0.0, 1600653428.0711, 0.568670359291, 1, 295.419899737, 0.0, 0.0, -14.3229169846
336862.344152, 3449336.06379, 14.976958556, 0.569999992847, -0.157678991308, -0.0258121069306, 0.0, 1600653428.0810, 0.568386252978, 1, 295.425599737, 0.0, 0.0, -14.3229169846
336862.348549, 3449336.06656, 14.9769652917, 0.569999992847, -0.193854524551, -0.0258121069306, 0.0, 1600653428.0909, 0.568111778788, 1, 295.431299737, 0.0, 0.0, -14.3229169846
336862.352933, 3449336.06932, 14.9769797362, 0.569999992847, -0.177197385853, -0.0258121069306, 0.0, 1600653428.1009, 0.567833002082, 1, 295.436999737, 0.0, 0.0, -14.3229169846
336862.357305, 3449336.07207, 14.9770060285, 0.560000002384, -0.122190489717, -0.0258121069306, 0.0, 1600653428.1109, 0.567593464162, 1, 295.442599737, 0.0, 0.0, -14.3229169846
336862.361668, 3449336.07482, 14.9770398926, 0.560000002384, -0.129930002956, -0.0258121069306, 0.0, 1600653428.1212, 0.567380438351, 1, 295.448199737, 0.0, 0.0, -14.3229169846
336862.367135, 3449336.07707, 14.9761950998, 0.560000002384, -0.159791659543, -0.0258121069306, 0.0, 1600653428.1309, 0.567160817333, 1, 295.453799737, 0.0, 0.0, -14.3229169846
336862.371587, 3449336.0797, 14.9762173788, 0.560000002384, -0.150641042197, -0.0258121069306, 0.0, 1600653428.1409, 0.566917661257, 1, 295.459399737, 0.0, 0.0, -14.3229169846
336862.376027, 3449336.08232, 14.9762363463, 0.560000002384, -0.136494110504, -0.0258121069306, 0.0, 1600653428.1509, 0.566677228327, 1, 295.464999737, 0.0, 0.0, -14.3229169846
336862.380453, 3449336.08494, 14.9762501455, 0.560000002384, -0.199193584461, -0.0258121069306, 0.0, 1600653428.1609, 0.566410805921, 1, 295.470599737, 0.0, 0.0, -14.3229169846
336862.384861, 3449336.08754, 14.9762656504, 0.560000002384, -0.163534603952, -0.0258121069306, 0.0, 1600653428.1711, 0.566152001161, 1, 295.476199737, 0.0, 0.0, -14.3229169846
336862.389256, 3449336.09014, 14.9762820564, 0.560000002384, -0.156251336258, -0.0258121069306, 0.0, 1600653428.1810, 0.565869033318, 1, 295.481799737, 0.0, 0.0, -14.3229169846
336862.393637, 3449336.09274, 14.9762875941, 0.550000011921, -0.162965911721, -0.0258121069306, 0.0, 1600653428.1909, 0.565584158822, 1, 295.487299737, 0.0, 0.0, -14.3229169846
336862.398007, 3449336.09532, 14.9762832553, 0.550000011921, -0.15292929901, -0.0258121069306, 0.0, 1600653428.2010, 0.565283475068, 1, 295.492799737, 0.0, 0.0, -14.3229169846
336862.402366, 3449336.09789, 14.9762723038, 0.550000011921, -0.151515160921, -0.0258121069306, 0.0, 1600653428.2113, 0.564988230325, 1, 295.498299737, 0.0, 0.0, -14.3229169846
336862.406713, 3449336.10045, 14.9762525403, 0.550000011921, -0.106902455416, -0.0258121069306, 0.0, 1600653428.2208, 0.56467727461, 1, 295.503799738, 0.0, 0.0, -14.3229169846
336862.411054, 3449336.10301, 14.9762289641, 0.550000011921, -0.113671069853, -0.0258121069306, 0.0, 1600653428.2313, 0.564366126521, 1, 295.509299738, 0.0, 0.0, -14.3229169846
336862.415385, 3449336.10555, 14.976212055, 0.550000011921, -0.113533917017, -0.0258121069306, 0.0, 1600653428.2408, 0.564050446966, 1, 295.514799738, 0.0, 0.0, -14.3229169846
336862.419707, 3449336.10809, 14.976202963, 0.550000011921, -0.0958183792637, -0.0258121069306, 0.0, 1600653428.2510, 0.563733650099, 1, 295.520299738, 0.0, 0.0, -14.3229169846
336862.42402, 3449336.11063, 14.9761967142, 0.550000011921, -0.0982526064059, -0.0258121069306, 0.0, 1600653428.2610, 0.563431837648, 1, 295.525799738, 0.0, 0.0, -14.3229169846
336862.428324, 3449336.11317, 14.976191437, 0.550000011921, -0.094113889779, -0.0258121069306, 0.0, 1600653428.2709, 0.563104469609, 1, 295.531299738, 0.0, 0.0, -14.3229169846
336862.43262, 3449336.1157, 14.9761841044, 0.550000011921, -0.131534360537, -0.0258121069306, 0.0, 1600653428.2810, 0.562794350446, 1, 295.536799738, 0.0, 0.0, -14.3229169846
336862.43691, 3449336.11821, 14.9761719836, 0.550000011921, -0.084028805368, -0.0258121069306, 0.0, 1600653428.2911, 0.562486099691, 1, 295.542299738, 0.0, 0.0, -14.3229169846
336862.441197, 3449336.12072, 14.9761521757, 0.550000011921, -0.0727823664814, -0.0258121069306, 0.0, 1600653428.3012, 0.562233744614, 1, 295.547799739, 0.0, 0.0, -14.3229169846
336862.44548, 3449336.12321, 14.9761210727, 0.550000011921, -0.111241966745, -0.0258121069306, 0.0, 1600653428.3109, 0.561956978791, 1, 295.553299739, 0.0, 0.0, -14.3229169846
336862.449758, 3449336.1257, 14.9760770181, 0.550000011921, -0.0954837672098, -0.0258121069306, 0.0, 1600653428.3210, 0.561721252766, 1, 295.558799739, 0.0, 0.0, -14.3229169846
336862.454032, 3449336.12817, 14.9760229707, 0.550000011921, -0.100659726316, -0.0258121069306, 0.0, 1600653428.3308, 0.561497164558, 1, 295.564299739, 0.0, 0.0, -14.3229169846
336862.458312, 3449336.13063, 14.9759447237, 0.550000011921, -0.110933689036, -0.0258121069306, 0.0, 1600653428.3409, 0.561271486751, 1, 295.569799739, 0.0, 0.0, -14.3229169846
336862.462586, 3449336.13308, 14.9758625645, 0.540000021458, -0.127212202843, -0.0258121069306, 0.0, 1600653428.3508, 0.56104503614, 1, 295.575199739, 0.0, 0.0, -14.3229169846
336862.466851, 3449336.13552, 14.975780252, 0.540000021458, -0.0891060918241, -0.0258121069306, 0.0, 1600653428.3610, 0.560842786937, 1, 295.580599739, 0.0, 0.0, -14.3229169846
336862.471112, 3449336.13795, 14.9756991555, 0.540000021458, -0.0689812690536, -0.0258121069306, 0.0, 1600653428.3710, 0.560619506059, 1, 295.58599974, 0.0, 0.0, -14.3229169846
336862.475368, 3449336.14038, 14.975620885, 0.540000021458, -0.0669643315838, -0.0258121069306, 0.0, 1600653428.3811, 0.560398350569, 1, 295.59139974, 0.0, 0.0, -14.3229169846
336862.47962, 3449336.1428, 14.9755438838, 0.52999997139, -0.0642482154847, -0.0258121069306, 0.0, 1600653428.3911, 0.560147106529, 1, 295.59669974, 0.0, 0.0, -14.3229169846
336862.483868, 3449336.14522, 14.9754612625, 0.52999997139, -0.0429700926948, -0.0258121069306, 0.0, 1600653428.4010, 0.559916262372, 1, 295.601999739, 0.0, 0.0, -14.3229169846
336862.488108, 3449336.14765, 14.9753756054, 0.52999997139, -0.0365128073667, -0.0258121069306, 0.0, 1600653428.4109, 0.559667423279, 1, 295.607299739, 0.0, 0.0, -14.3229169846
336862.492331, 3449336.1501, 14.9752891652, 0.52999997139, 0.034119702005, -0.0258121069306, 0.0, 1600653428.4208, 0.559316654596, 1, 295.612599739, 0.0, 0.0, -14.3229169846
336862.496544, 3449336.15256, 14.9751928306, 0.519999980927, -0.137844674129, -0.0243995084414, 0.271653565577, 1600653428.4316, 0.558921376628, 1, 295.617799739, 0.0, 0.0, -13.5416669846
336862.501382, 3449336.1549, 14.9742665651, 0.519999980927, 0.0007658568044, -0.0243995084414, 0.0, 1600653428.4408, 0.558295040118, 1, 295.622999738, 0.0, 0.0, -13.5416669846
336862.505589, 3449336.15732, 14.9741966113, 0.519999980927, -0.175508794299, -0.0243995084414, 0.0, 1600653428.4510, 0.558001591328, 1, 295.628199738, 0.0, 0.0, -13.5416669846
336862.509792, 3449336.15973, 14.9741225213, 0.519999980927, -0.0238293488586, -0.0243995084414, 0.0, 1600653428.4609, 0.557731001957, 1, 295.633399738, 0.0, 0.0, -13.5416669846
336862.51401, 3449336.16211, 14.9740485415, 0.519999980927, 0.0210302411816, -0.0150000767238, 1.80758308892, 1600653428.4711, 0.557533181254, 1, 295.638599738, 0.0, 0.0, -8.33333301544
336862.518252, 3449336.16445, 14.9739870311, 0.519999980927, -0.104625958436, -0.0150000767238, 0.0, 1600653428.4810, 0.557453737871, 1, 295.643799738, 0.0, 0.0, -8.33333301544
336862.522494, 3449336.16676, 14.9739517762, 0.519999980927, -0.112264950517, -0.0150000767238, 0.0, 1600653428.4909, 0.557492003485, 1, 295.648999737, 0.0, 0.0, -8.33333301544
336862.526727, 3449336.16907, 14.9739259153, 0.519999980927, -0.0794227522327, -0.0150000767238, 0.0, 1600653428.5010, 0.557466291253, 1, 295.654199737, 0.0, 0.0, -8.33333301544
336862.530964, 3449336.17136, 14.9739041712, 0.509999990463, 0.00706430883478, -0.0107781332087, 0.827832077256, 1600653428.5110, 0.55748016787, 1, 295.659299737, 0.0, 0.0, -5.98958349228
336862.535198, 3449336.17366, 14.9739089276, 0.509999990463, -0.0497362885649, -0.0107781332087, 0.0, 1600653428.5209, 0.557489188884, 1, 295.664399737, 0.0, 0.0, -5.98958349228
